height,weight,label
183,44,thin
196,43,thin
151,97,faty
188,61,thin
164,65,normal
167,52,normal
153,73,faty
165,88,faty
188,86,normal
195,76,normal
200,83,normal
172,59,normal
172,43,thin
151,95,faty
182,50,thin
160,54,normal
193,57,thin
197,71,thin
174,99,faty
164,72,faty
172,55,normal
153,72,faty
199,61,thin
195,86,normal
197,75,normal
160,48,normal
195,47,thin
163,45,thin
154,63,faty
186,44,thin
166,86,faty
195,91,normal
162,94,faty
163,66,normal
195,95,normal
179,71,normal
192,63,thin
166,56,normal
169,38,thin
163,89,faty
178,44,thin
166,65,normal
153,82,faty
164,59,normal
182,93,faty
161,40,thin
183,36,thin
166,49,thin
170,92,faty
172,57,normal
170,91,faty
160,88,faty
153,93,faty
164,87,faty
199,47,thin
156,96,faty
169,61,normal
184,39,thin
167,50,thin
151,56,normal
181,65,normal
184,100,faty
164,58,normal
187,77,normal
191,71,normal
197,66,thin
159,91,faty
164,96,faty
160,92,faty
171,45,thin
163,51,normal
156,48,normal
191,66,thin
170,91,faty
177,60,normal
173,43,thin
175,97,faty
159,70,faty
169,38,thin
199,71,thin
157,56,normal
196,73,normal
160,86,faty
169,38,thin
176,70,normal
155,82,faty
193,44,thin
159,85,faty
192,79,normal
150,61,faty
156,38,thin
189,40,thin
199,83,normal
157,38,thin
191,66,thin
192,92,normal
164,48,thin
176,58,normal
171,41,thin
199,78,normal
161,90,faty
200,70,thin
192,46,thin
194,44,thin
174,84,faty
185,58,thin
154,75,faty
195,37,thin
162,98,faty
155,94,faty
172,72,normal
160,55,normal
194,80,normal
182,45,thin
188,88,normal
196,44,thin
191,80,normal
171,58,normal
183,92,faty
166,98,faty
172,60,normal
154,78,faty
198,98,normal
151,90,faty
169,69,normal
150,87,faty
172,70,normal
179,66,normal
176,94,faty
179,49,thin
187,79,normal
185,84,normal
155,91,faty
193,100,faty
169,40,thin
165,82,faty
161,99,faty
193,89,normal
164,77,faty
174,70,normal
159,99,faty
191,57,thin
158,95,faty
155,39,thin
162,78,faty
166,63,normal
187,78,normal
165,67,normal
199,90,normal
183,98,faty
155,79,faty
188,51,thin
166,47,thin
159,68,faty
173,59,normal
184,49,thin
156,78,faty
172,99,faty
167,41,thin
152,60,faty
188,79,normal
157,39,thin
162,39,thin
163,89,faty
190,37,thin
179,50,thin
155,64,faty
153,65,faty
190,47,thin
184,81,normal
152,81,faty
185,64,normal
155,89,faty
172,41,thin
160,46,thin
175,49,thin
158,61,normal
189,45,thin
169,68,normal
193,85,normal
157,68,faty
158,98,faty
155,89,faty
158,86,faty
183,86,faty
169,46,thin
192,66,thin
163,43,thin
192,65,thin
198,99,normal
166,63,normal
193,39,thin
150,72,faty
153,82,faty
176,93,faty
192,82,normal
189,59,thin
183,98,faty
172,87,faty
167,55,normal
175,36,thin
158,76,faty
170,52,thin
167,81,faty
173,71,normal
161,80,faty
189,65,thin
175,53,thin
154,89,faty
196,45,thin
170,50,thin
197,76,normal
171,98,faty
151,95,faty
156,69,faty
151,43,normal
151,98,faty
163,36,thin
197,74,normal
152,49,normal
172,52,thin
155,71,faty
196,59,thin
167,71,normal
188,68,normal
152,61,faty
160,40,thin
151,73,faty
154,99,faty
166,90,faty
189,78,normal
199,39,thin
174,97,faty
199,66,thin
170,67,normal
189,99,faty
174,45,thin
175,75,normal
171,53,thin
159,84,faty
165,84,faty
177,49,thin
187,62,thin
200,63,thin
161,42,thin
159,86,faty
181,85,faty
155,91,faty
190,62,thin
171,90,faty
164,36,thin
174,35,thin
170,81,faty
158,59,normal
175,64,normal
150,86,faty
156,96,faty
175,84,faty
154,72,faty
171,45,thin
171,66,normal
171,61,normal
164,66,normal
151,91,faty
179,37,thin
176,57,thin
173,62,normal
165,82,faty
189,53,thin
199,76,normal
175,93,faty
156,94,faty
200,59,thin
161,51,normal
163,53,normal
193,47,thin
193,47,thin
197,72,normal
180,48,thin
181,77,normal
191,78,normal
192,77,normal
176,99,faty
166,88,faty
187,71,normal
166,52,normal
200,38,thin
167,50,thin
175,42,thin
157,98,faty
173,82,faty
197,86,normal
184,80,normal
157,93,faty
174,73,normal
183,93,faty
179,78,normal
158,60,normal
162,74,faty
157,69,faty
164,97,faty
167,62,normal
163,76,faty
175,65,normal
160,79,faty
190,93,faty
150,60,faty
191,73,normal
184,84,normal
167,56,normal
198,46,thin
193,39,thin
167,59,normal
183,61,thin
189,82,normal
173,77,faty
193,90,normal
200,60,thin
161,91,faty
180,81,normal
172,48,thin
178,97,faty
181,49,thin
180,62,normal
199,77,normal
173,93,faty
157,55,normal
151,49,normal
180,81,normal
199,73,thin
174,86,faty
162,62,normal
183,99,faty
185,55,thin
178,42,thin
191,99,faty
180,83,faty
164,100,faty
162,82,faty
151,75,faty
156,40,thin
155,75,faty
175,44,thin
160,65,normal
179,75,normal
157,80,faty
198,44,thin
179,68,normal
172,65,normal
178,93,faty
191,72,normal
161,70,faty
199,51,thin
151,48,normal
174,45,thin
184,86,normal
175,52,thin
175,43,thin
157,79,faty
194,48,thin
199,73,thin
194,87,normal
150,66,faty
190,76,normal
151,53,normal
185,55,thin
180,68,normal
195,44,thin
181,99,faty
179,43,thin
161,74,faty
185,67,normal
152,36,thin
165,87,faty
192,51,thin
189,98,faty
163,83,faty
196,95,normal
155,81,faty
165,73,faty
184,95,faty
175,95,faty
172,42,thin
181,56,thin
197,94,normal
184,94,faty
163,60,normal
180,51,thin
154,39,thin
183,75,normal
199,85,normal
196,77,normal
172,67,normal
199,65,thin
188,46,thin
191,50,thin
180,82,normal
174,78,faty
175,61,normal
193,67,thin
152,91,faty
199,98,normal
178,52,thin
178,70,normal
177,96,faty
171,88,faty
198,61,thin
176,65,normal
193,40,thin
178,93,faty
170,97,faty
198,96,normal
186,86,normal
181,70,normal
193,89,normal
196,42,thin
193,80,normal
171,57,normal
150,79,faty
170,90,faty
164,84,faty
187,50,thin
169,53,normal
176,42,thin
183,76,normal
165,61,normal
188,42,thin
159,95,faty
162,79,faty
158,63,normal
166,82,faty
153,62,faty
150,95,faty
163,71,faty
183,88,faty
177,47,thin
171,83,faty
184,39,thin
173,93,faty
185,69,normal
175,57,normal
156,87,faty
193,35,thin
192,67,thin
161,83,faty
170,94,faty
155,89,faty
181,100,faty
198,55,thin
170,72,normal
184,52,thin
156,71,faty
158,59,normal
179,69,normal
163,84,faty
158,52,normal
191,51,thin
155,51,normal
199,69,thin
180,68,normal
171,89,faty
164,47,thin
200,47,thin
180,71,normal
168,41,thin
158,41,thin
196,58,thin
179,92,faty
196,86,normal
199,98,normal
182,52,thin
186,56,thin
198,78,normal
173,40,thin
159,40,thin
186,55,thin
152,36,thin
171,69,normal
178,69,normal
154,36,thin
200,57,thin
165,73,faty
184,89,faty
190,58,thin
172,51,thin
154,90,faty
200,43,thin
176,88,faty
161,59,normal
155,96,faty
170,92,faty
160,54,normal
154,67,faty
179,57,thin
199,86,normal
153,70,faty
165,46,thin
168,39,thin
156,50,normal
161,39,thin
181,47,thin
198,54,thin
169,59,normal
199,98,normal
155,37,thin
196,95,normal
182,91,faty
176,41,thin
166,92,faty
155,84,faty
167,77,faty
167,82,faty
156,52,normal
151,72,faty
151,93,faty
191,99,faty
168,47,thin
169,48,thin
153,42,thin
189,81,normal
171,46,thin
184,85,normal
200,92,normal
162,82,faty
171,97,faty
178,56,thin
180,46,thin
197,39,thin
165,49,thin
172,53,thin
157,88,faty
192,49,thin
162,77,faty
153,93,faty
157,87,faty
173,49,thin
187,86,normal
187,97,faty
161,88,faty
177,59,normal
183,60,thin
197,79,normal
177,63,normal
153,94,faty
159,53,normal
184,91,faty
181,54,thin
189,45,thin
199,62,thin
161,91,faty
152,80,faty
193,75,normal
182,67,normal
191,78,normal
155,46,normal
194,37,thin
198,94,normal
156,37,thin
200,48,thin
157,88,faty
160,54,normal
194,53,thin
172,54,thin
193,39,thin
187,95,faty
177,46,thin
165,81,faty
157,96,faty
189,35,thin
179,75,normal
188,62,thin
161,57,normal
168,91,faty
172,42,thin
159,82,faty
177,96,faty
188,90,normal
186,44,thin
185,65,normal
158,77,faty
177,53,thin
189,70,normal
188,87,normal
194,89,normal
174,72,normal
182,74,normal
194,91,normal
158,60,normal
157,97,faty
150,79,faty
172,60,normal
197,99,faty
177,45,thin
156,98,faty
155,65,faty
188,67,normal
150,67,faty
177,86,faty
175,52,thin
189,67,normal
155,84,faty
159,45,thin
176,65,normal
182,41,thin
168,79,faty
198,53,thin
158,91,faty
160,81,faty
162,48,thin
194,61,thin
200,71,thin
178,86,faty
182,71,normal
180,84,faty
190,45,thin
174,97,faty
198,79,normal
163,83,faty
182,77,normal
200,97,normal
173,52,thin
194,42,thin
192,77,normal
169,85,faty
188,57,thin
174,40,thin
164,58,normal
154,70,faty
182,38,thin
155,44,thin
176,76,normal
200,91,normal
174,99,faty
169,94,faty
189,93,faty
164,40,thin
188,73,normal
151,92,faty
199,83,normal
154,87,faty
175,78,normal
155,78,faty
152,39,thin
191,64,thin
199,69,thin
157,77,faty
179,43,thin
171,52,thin
189,88,normal
158,79,faty
166,74,faty
171,67,normal
182,79,normal
192,100,faty
167,66,normal
156,85,faty
165,81,faty
166,69,normal
178,78,normal
177,98,faty
151,100,faty
157,40,thin
200,71,thin
155,86,faty
172,68,normal
167,41,thin
160,37,thin
160,62,normal
196,57,thin
155,64,faty
187,79,normal
158,58,normal
196,94,normal
154,42,thin
180,76,normal
197,67,thin
174,73,normal
154,97,faty
192,75,normal
196,60,thin
165,98,faty
163,40,thin
200,48,thin
162,35,thin
185,76,normal
175,65,normal
185,100,faty
193,88,normal
159,35,thin
188,62,thin
193,39,thin
194,53,thin
199,52,thin
160,55,normal
153,65,faty
188,90,normal
179,55,thin
199,66,thin
162,86,faty
177,71,normal
154,40,thin
163,80,faty
178,100,faty
197,65,thin
163,36,thin
164,61,normal
165,100,faty
166,58,normal
190,94,faty
200,59,thin
184,76,normal
195,57,thin
173,41,thin
156,80,faty
155,74,faty
189,58,thin
181,56,thin
173,81,faty
150,85,faty
155,63,faty
189,81,normal
176,50,thin
173,76,normal
165,56,normal
187,71,normal
194,89,normal
151,100,faty
190,67,normal
173,50,thin
179,42,thin
172,52,thin
175,36,thin
189,66,thin
151,96,faty
178,38,thin
168,59,normal
190,66,thin
195,95,normal
181,70,normal
178,75,normal
187,59,thin
152,67,faty
162,78,faty
167,71,normal
194,59,thin
199,35,thin
170,64,normal
188,58,thin
183,90,faty
182,38,thin
152,86,faty
170,100,faty
179,76,normal
159,80,faty
188,99,faty
162,37,thin
177,49,thin
177,52,thin
189,54,thin
156,75,faty
151,68,faty
166,91,faty
199,63,thin
192,44,thin
194,72,normal
173,81,faty
182,68,normal
161,53,normal
153,76,faty
151,42,thin
151,38,thin
182,51,thin
158,54,normal
161,55,normal
155,55,normal
167,65,normal
170,97,faty
170,71,normal
151,71,faty
174,95,faty
184,50,thin
162,66,normal
151,37,thin
192,48,thin
196,49,thin
158,65,faty
164,54,normal
188,43,thin
166,56,normal
188,81,normal
155,100,faty
157,93,faty
151,84,faty
166,76,faty
192,54,thin
164,96,faty
155,63,faty
178,72,normal
198,60,thin
189,98,faty
181,79,normal
169,84,faty
182,56,thin
166,78,faty
196,51,thin
164,100,faty
153,64,faty
154,70,faty
189,37,thin
197,49,thin
183,81,normal
154,81,faty
195,95,normal
153,84,faty
154,67,faty
161,45,thin
173,46,thin
178,91,faty
181,61,normal
162,61,normal
169,75,faty
155,99,faty
186,54,thin
160,86,faty
166,50,thin
182,76,normal
157,35,thin
167,57,normal
164,57,normal
199,94,normal
187,45,thin
185,57,thin
192,66,thin
152,77,faty
167,80,faty
200,57,thin
179,62,normal
185,80,normal
171,65,normal
198,94,normal
187,39,thin
193,43,thin
154,39,thin
160,50,normal
152,66,faty
167,49,thin
174,92,faty
185,39,thin
162,54,normal
163,66,normal
185,78,normal
162,72,faty
198,46,thin
155,55,normal
160,52,normal
170,95,faty
163,67,normal
150,45,normal
160,57,normal
193,72,normal
172,96,faty
152,45,normal
155,68,faty
163,76,faty
178,86,faty
162,63,normal
195,76,normal
166,70,normal
176,71,normal
151,100,faty
174,86,faty
194,65,thin
175,65,normal
197,85,normal
158,89,faty
169,85,faty
164,42,thin
187,75,normal
158,89,faty
152,85,faty
197,88,normal
190,35,thin
193,40,thin
190,80,normal
166,75,faty
150,74,faty
197,85,normal
185,54,thin
165,80,faty
181,46,thin
173,53,thin
177,42,thin
155,95,faty
174,65,normal
163,36,thin
165,99,faty
184,39,thin
176,69,normal
192,47,thin
178,67,normal
165,57,normal
168,70,normal
155,81,faty
187,43,thin
174,90,faty
175,54,thin
173,65,normal
156,51,normal
170,75,faty
195,90,normal
186,76,normal
151,87,faty
163,82,faty
182,49,thin
198,70,thin
188,70,normal
165,45,thin
153,58,normal
151,68,faty
176,75,normal
181,57,thin
186,53,thin
200,52,thin
183,48,thin
186,56,thin
160,85,faty
163,77,faty
167,98,faty
200,99,normal
181,37,thin
196,39,thin
199,76,normal
193,100,faty
186,83,normal
199,59,thin
185,50,thin
187,95,faty
199,49,thin
172,58,normal
175,90,faty
181,49,thin
157,93,faty
159,44,thin
184,98,faty
182,54,thin
163,98,faty
190,84,normal
177,72,normal
178,68,normal
188,96,faty
176,86,faty
156,39,thin
186,52,thin
168,52,thin
177,62,normal
198,86,normal
157,66,faty
193,60,thin
160,93,faty
175,37,thin
173,58,normal
179,85,faty
196,83,normal
160,89,faty
160,46,thin
185,72,normal
192,43,thin
185,62,thin
160,82,faty
193,40,thin
186,39,thin
177,79,normal
151,53,normal
189,82,normal
169,100,faty
150,84,faty
183,66,normal
162,79,faty
181,80,normal
157,35,thin
182,45,thin
178,71,normal
190,37,thin
166,61,normal
162,53,normal
172,66,normal
192,100,faty
185,80,normal
162,80,faty
184,40,thin
169,71,normal
167,40,thin
150,63,faty
191,96,faty
195,59,thin
164,44,thin
164,100,faty
159,93,faty
174,95,faty
154,38,thin
162,49,normal
184,65,normal
195,72,normal
161,70,faty
188,74,normal
171,87,faty
173,66,normal
181,94,faty
159,40,thin
175,48,thin
160,45,thin
159,93,faty
168,35,thin
168,90,faty
151,57,normal
185,91,faty
160,50,normal
178,50,thin
198,62,thin
161,60,normal
189,81,normal
176,74,normal
191,89,normal
165,41,thin
184,43,thin
161,100,faty
168,70,normal
174,79,faty
190,61,thin
155,42,thin
186,56,thin
185,38,thin
187,75,normal
157,52,normal
157,99,faty
151,92,faty
193,79,normal
162,72,faty
197,75,normal
171,64,normal
198,60,thin
163,45,thin
191,55,thin
151,84,faty
166,38,thin
154,54,normal
181,64,normal
198,86,normal
195,53,thin
173,79,faty
158,99,faty
170,99,faty
179,57,thin
155,61,normal
188,49,thin
150,65,faty
154,75,faty
194,42,thin
182,85,faty
187,49,thin
158,80,faty
198,66,thin
159,76,faty
168,77,faty
165,38,thin
154,63,faty
190,63,thin
183,49,thin
192,64,thin
200,51,thin
176,90,faty
161,38,thin
199,59,thin
155,98,faty
161,66,normal
196,35,thin
191,89,normal
175,62,normal
185,55,thin
197,44,thin
186,72,normal
155,83,faty
163,79,faty
169,44,thin
171,100,faty
178,86,faty
172,41,thin
174,51,thin
162,43,thin
199,89,normal
172,79,faty
195,61,thin
161,50,normal
199,48,thin
161,63,normal
181,39,thin
161,74,faty
161,87,faty
169,96,faty
166,46,thin
160,43,thin
188,70,normal
197,93,normal
156,67,faty
198,62,thin
160,67,faty
162,41,thin
167,89,faty
171,39,thin
158,92,faty
150,63,faty
194,71,normal
160,78,faty
192,50,thin
175,76,normal
187,84,normal
151,61,faty
169,37,thin
162,95,faty
172,59,normal
170,66,normal
181,97,faty
199,72,thin
200,54,thin
168,93,faty
193,91,normal
183,94,faty
168,54,normal
157,94,faty
199,57,thin
182,36,thin
181,61,normal
166,48,thin
175,43,thin
200,50,thin
161,65,normal
154,96,faty
166,65,normal
198,91,normal
169,73,faty
161,95,faty
179,72,normal
163,68,faty
181,42,thin
158,69,faty
173,60,normal
193,61,thin
193,75,normal
191,100,faty
179,61,normal
153,100,faty
161,67,faty
162,95,faty
174,99,faty
176,35,thin
185,55,thin
162,42,thin
184,71,normal
178,69,normal
194,70,normal
173,98,faty
159,92,faty
188,91,faty
188,52,thin
184,46,thin
157,54,normal
173,85,faty
173,51,thin
200,55,thin
158,39,thin
185,83,normal
195,48,thin
154,68,faty
182,56,thin
160,93,faty
163,52,normal
173,51,thin
168,80,faty
159,47,normal
186,53,thin
200,93,normal
172,77,faty
198,77,normal
157,48,normal
177,61,normal
158,59,normal
161,86,faty
150,91,faty
178,39,thin
167,96,faty
157,90,faty
178,79,normal
152,67,faty
157,81,faty
170,69,normal
162,72,faty
158,41,thin
153,72,faty
164,94,faty
180,41,thin
176,71,normal
162,89,faty
195,99,faty
154,53,normal
165,58,normal
186,43,thin
184,74,normal
192,38,thin
154,75,faty
186,73,normal
180,85,faty
160,58,normal
157,54,normal
180,77,normal
196,61,thin
154,37,thin
178,80,normal
182,51,thin
189,78,normal
196,76,normal
153,81,faty
154,89,faty
157,43,thin
184,71,normal
180,42,thin
156,51,normal
161,44,thin
173,51,thin
159,64,normal
156,83,faty
193,41,thin
194,38,thin
150,71,faty
193,99,faty
180,73,normal
198,63,thin
191,56,thin
198,92,normal
197,82,normal
194,74,normal
155,68,faty
179,85,faty
171,90,faty
177,77,normal
156,67,faty
182,75,normal
160,37,thin
197,82,normal
192,94,normal
155,40,thin
165,64,normal
183,65,normal
184,49,thin
164,68,normal
159,57,normal
160,46,thin
161,99,faty
173,97,faty
190,93,faty
158,91,faty
193,95,faty
150,53,normal
177,61,normal
181,82,normal
178,97,faty
189,48,thin
176,48,thin
183,60,thin
185,64,normal
162,77,faty
185,95,faty
180,72,normal
191,64,thin
168,99,faty
177,51,thin
181,46,thin
199,35,thin
157,63,faty
155,40,thin
181,95,faty
162,74,faty
185,43,thin
199,90,normal
152,43,normal
193,85,normal
159,89,faty
195,89,normal
165,62,normal
150,75,faty
181,72,normal
169,51,thin
160,59,normal
198,37,thin
159,52,normal
152,79,faty
174,71,normal
166,81,faty
167,67,normal
178,59,normal
163,96,faty
160,58,normal
160,75,faty
184,57,thin
189,48,thin
184,50,thin
179,48,thin
164,66,normal
171,78,faty
190,93,faty
174,63,normal
169,48,thin
156,83,faty
192,59,thin
197,56,thin
195,43,thin
171,95,faty
190,35,thin
200,89,normal
168,54,normal
157,72,faty
185,78,normal
178,83,faty
164,35,thin
151,100,faty
185,40,thin
184,88,faty
176,39,thin
174,56,thin
172,52,thin
176,89,faty
198,88,normal
183,53,thin
176,36,thin
155,52,normal
159,61,normal
184,100,faty
168,47,thin
178,71,normal
197,82,normal
188,42,thin
200,94,normal
200,58,thin
186,86,normal
184,77,normal
150,83,faty
177,50,thin
195,60,thin
151,94,faty
193,52,thin
155,46,normal
176,72,normal
178,72,normal
163,64,normal
164,41,thin
174,97,faty
190,63,thin
150,74,faty
186,40,thin
185,94,faty
190,86,normal
165,65,normal
183,89,faty
173,36,thin
182,80,normal
159,86,faty
159,36,thin
164,52,normal
157,87,faty
180,66,normal
163,59,normal
154,46,normal
199,58,thin
156,96,faty
159,43,thin
186,40,thin
173,48,thin
158,55,normal
161,92,faty
170,48,thin
178,90,faty
165,51,normal
175,58,normal
182,54,thin
191,61,thin
188,81,normal
193,65,thin
153,49,normal
180,58,thin
182,35,thin
172,76,faty
172,95,faty
167,62,normal
191,35,thin
200,78,normal
186,37,thin
190,83,normal
181,99,faty
183,64,normal
196,51,thin
160,39,thin
192,35,thin
191,76,normal
174,39,thin
164,49,thin
166,81,faty
157,74,faty
183,51,thin
186,60,thin
193,40,thin
168,62,normal
180,49,thin
164,63,normal
158,82,faty
198,52,thin
165,62,normal
196,82,normal
159,68,faty
180,63,normal
158,49,normal
158,48,normal
166,61,normal
173,38,thin
158,70,faty
188,70,normal
154,57,normal
176,98,faty
169,77,faty
183,95,faty
189,37,thin
150,51,normal
152,85,faty
177,89,faty
194,63,thin
158,66,faty
195,87,normal
187,57,thin
152,71,faty
166,51,normal
170,94,faty
194,50,thin
165,87,faty
184,68,normal
172,65,normal
187,96,faty
176,93,faty
161,54,normal
152,35,thin
183,74,normal
158,42,thin
177,58,normal
196,75,normal
167,85,faty
154,89,faty
192,46,thin
155,50,normal
192,45,thin
151,73,faty
172,37,thin
187,72,normal
179,45,thin
151,90,faty
170,97,faty
186,38,thin
158,51,normal
199,73,thin
200,37,thin
185,79,normal
173,65,normal
192,100,faty
182,71,normal
155,80,faty
183,95,faty
150,89,faty
180,85,faty
160,42,thin
180,92,faty
155,95,faty
175,94,faty
153,51,normal
160,71,faty
151,97,faty
199,67,thin
160,53,normal
179,75,normal
168,76,faty
197,100,faty
183,76,normal
151,38,thin
174,50,thin
174,66,normal
195,36,thin
171,48,thin
157,72,faty
164,54,normal
166,66,normal
165,42,thin
165,38,thin
194,92,normal
181,61,normal
180,63,normal
151,89,faty
200,69,thin
194,68,thin
198,62,thin
170,69,normal
157,36,thin
158,42,thin
152,86,faty
150,48,normal
166,43,thin
156,44,thin
191,36,thin
151,65,faty
187,51,thin
164,99,faty
176,99,faty
165,40,thin
185,88,faty
155,67,faty
185,43,thin
155,67,faty
160,48,normal
188,85,normal
153,48,normal
156,54,normal
159,72,faty
182,47,thin
155,64,faty
187,96,faty
157,70,faty
195,77,normal
161,68,faty
170,65,normal
164,70,faty
154,58,normal
152,66,faty
159,62,normal
158,43,thin
188,49,thin
196,60,thin
169,67,normal
166,87,faty
163,85,faty
154,39,thin
184,97,faty
153,95,faty
164,76,faty
176,98,faty
197,79,normal
178,54,thin
175,42,thin
160,69,faty
188,39,thin
187,74,normal
151,86,faty
180,79,normal
172,54,thin
181,70,normal
175,41,thin
196,72,normal
175,42,thin
174,42,thin
165,55,normal
196,62,thin
173,100,faty
183,87,faty
162,91,faty
192,79,normal
152,90,faty
182,75,normal
192,35,thin
194,40,thin
167,96,faty
164,35,thin
158,39,thin
163,57,normal
196,45,thin
154,79,faty
165,89,faty
166,87,faty
199,70,thin
157,36,thin
178,42,thin
181,46,thin
158,69,faty
179,36,thin
197,55,thin
181,53,thin
150,46,normal
150,91,faty
161,62,normal
175,72,normal
170,56,normal
150,65,faty
183,95,faty
177,95,faty
168,47,thin
159,45,thin
166,67,normal
167,95,faty
192,72,normal
165,50,thin
163,64,normal
173,62,normal
182,73,normal
152,52,normal
181,55,thin
177,68,normal
152,53,normal
200,81,normal
181,55,thin
176,51,thin
162,98,faty
176,38,thin
180,44,thin
161,75,faty
183,78,normal
169,37,thin
177,94,faty
162,36,thin
185,75,normal
182,61,thin
178,61,normal
200,60,thin
170,80,faty
184,92,faty
187,42,thin
190,39,thin
197,99,faty
154,36,thin
155,77,faty
157,89,faty
197,88,normal
176,63,normal
167,71,normal
159,47,normal
169,74,faty
180,100,faty
180,60,normal
178,60,normal
155,42,thin
191,65,thin
198,93,normal
189,95,faty
166,63,normal
178,96,faty
166,88,faty
187,49,thin
162,96,faty
161,66,normal
152,42,thin
189,47,thin
175,38,thin
180,85,faty
170,38,thin
169,77,faty
187,54,thin
169,36,thin
178,96,faty
195,75,normal
175,35,thin
186,73,normal
200,72,thin
194,46,thin
150,43,normal
197,47,thin
150,56,normal
150,50,normal
187,77,normal
199,75,normal
179,100,faty
155,84,faty
192,44,thin
197,70,thin
150,57,normal
180,89,faty
187,74,normal
176,41,thin
193,85,normal
180,78,normal
170,41,thin
170,38,thin
157,83,faty
164,76,faty
191,40,thin
197,99,faty
180,61,normal
198,43,thin
200,54,thin
187,37,thin
179,95,faty
188,89,normal
159,68,faty
165,68,normal
170,66,normal
194,49,thin
172,80,faty
186,61,thin
190,90,normal
189,44,thin
151,56,normal
151,93,faty
181,68,normal
178,92,faty
184,91,faty
190,43,thin
178,86,faty
150,73,faty
184,98,faty
161,95,faty
177,37,thin
185,94,faty
192,88,normal
176,70,normal
165,86,faty
181,61,normal
162,45,thin
197,99,faty
192,75,normal
155,61,normal
172,98,faty
169,42,thin
167,46,thin
198,58,thin
180,74,normal
192,94,normal
164,95,faty
191,85,normal
162,84,faty
163,98,faty
175,73,normal
183,46,thin
182,91,faty
153,90,faty
199,83,normal
193,51,thin
196,90,normal
195,64,thin
158,76,faty
170,88,faty
178,57,thin
171,96,faty
195,66,thin
179,100,faty
158,92,faty
157,35,thin
197,76,normal
171,95,faty
178,50,thin
176,41,thin
151,97,faty
191,37,thin
161,55,normal
198,45,thin
161,57,normal
175,40,thin
161,38,thin
159,68,faty
178,96,faty
152,44,normal
158,49,normal
172,59,normal
159,37,thin
171,97,faty
188,86,normal
194,41,thin
152,86,faty
161,36,thin
157,70,faty
188,86,normal
197,91,normal
179,43,thin
158,93,faty
162,40,thin
185,83,normal
186,78,normal
162,78,faty
185,49,thin
158,94,faty
153,38,thin
165,43,thin
177,49,thin
155,90,faty
167,44,thin
169,43,thin
197,39,thin
186,66,normal
170,80,faty
196,91,normal
175,61,normal
160,97,faty
168,41,thin
191,65,thin
164,91,faty
184,76,normal
193,53,thin
194,79,normal
168,74,faty
188,55,thin
172,58,normal
185,39,thin
150,89,faty
150,96,faty
159,79,faty
198,38,thin
151,58,normal
155,63,faty
194,82,normal
185,75,normal
158,94,faty
189,72,normal
188,46,thin
151,62,faty
156,83,faty
195,57,thin
165,67,normal
164,100,faty
190,89,normal
163,78,faty
153,95,faty
161,100,faty
188,44,thin
194,97,faty
177,100,faty
168,62,normal
187,99,faty
191,60,thin
167,94,faty
173,79,faty
193,45,thin
168,59,normal
161,94,faty
185,76,normal
163,69,faty
162,61,normal
150,89,faty
155,47,normal
176,93,faty
198,58,thin
186,36,thin
155,55,normal
175,52,thin
177,92,faty
190,39,thin
156,60,normal
198,62,thin
163,61,normal
177,42,thin
171,57,normal
158,39,thin
179,45,thin
158,77,faty
199,66,thin
158,66,faty
182,87,faty
185,74,normal
200,62,thin
182,74,normal
154,62,faty
171,71,normal
170,85,faty
162,69,faty
174,52,thin
192,93,normal
178,94,faty
186,72,normal
156,96,faty
152,73,faty
186,37,thin
168,51,thin
151,61,faty
186,38,thin
177,47,thin
161,88,faty
189,47,thin
192,68,thin
179,50,thin
168,100,faty
165,42,thin
162,47,thin
163,76,faty
190,37,thin
173,35,thin
150,49,normal
153,67,faty
170,53,thin
159,83,faty
152,89,faty
173,82,faty
171,79,faty
194,87,normal
194,91,normal
151,78,faty
155,50,normal
152,57,normal
179,72,normal
167,89,faty
156,92,faty
179,66,normal
188,63,thin
154,61,faty
165,36,thin
196,66,thin
159,83,faty
157,71,faty
170,60,normal
157,96,faty
200,35,thin
150,45,normal
159,59,normal
150,52,normal
166,52,normal
183,81,normal
176,78,normal
172,88,faty
178,63,normal
195,86,normal
192,37,thin
172,49,thin
176,51,thin
162,67,faty
174,55,thin
168,74,faty
196,61,thin
153,96,faty
196,62,thin
161,55,normal
177,57,thin
191,38,thin
197,39,thin
195,53,thin
164,74,faty
187,90,faty
187,43,thin
183,83,normal
195,60,thin
181,87,faty
164,62,normal
163,35,thin
151,81,faty
184,44,thin
158,50,normal
191,92,normal
159,57,normal
153,57,normal
192,77,normal
163,68,faty
163,66,normal
196,99,faty
187,86,normal
165,66,normal
184,91,faty
192,58,thin
183,62,normal
152,94,faty
182,86,faty
200,77,normal
183,92,faty
184,81,normal
188,44,thin
183,71,normal
178,77,normal
196,75,normal
157,71,faty
163,96,faty
190,50,thin
194,57,thin
156,68,faty
170,52,thin
185,54,thin
185,76,normal
190,62,thin
158,87,faty
197,63,thin
166,78,faty
171,64,normal
165,77,faty
200,60,thin
157,35,thin
159,81,faty
182,63,normal
194,49,thin
166,90,faty
174,57,normal
177,55,thin
177,50,thin
154,73,faty
167,57,normal
164,68,normal
151,36,thin
158,76,faty
194,58,thin
170,98,faty
168,42,thin
169,74,faty
159,60,normal
184,47,thin
182,38,thin
162,36,thin
